product_id,product_name,brand,category,material,color,size_available,gender,season,price_usd,description,care_instructions
P0504,NorthWind Beige T-shirt,NorthWind,T-shirt,Denim,Beige,"S, L, XS",Women,Summer,29.5,"Comfortable t-shirt designed by NorthWind, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0505,NorthWind Red Sweater,NorthWind,Sweater,Polyester,Red,"XS, L, XL",Unisex,Autumn,118.22,"Comfortable sweater designed by NorthWind, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0506,VietWear Green Shorts,VietWear,Shorts,Cotton,Green,"XL, L, M, S, XS",Men,Summer,27.61,This green shorts from VietWear is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0507,NorthWind Gray T-shirt,NorthWind,T-shirt,Polyester,Gray,"XL, S, L",Women,Summer,61.65,"Comfortable t-shirt designed by NorthWind, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0508,LotusFashion Black Shirt,LotusFashion,Shirt,Wool,Black,"M, S, XS",Men,Spring,34.28,"Comfortable shirt designed by LotusFashion, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0509,UrbanLeaf Black Skirt,UrbanLeaf,Skirt,Denim,Black,"XS, L, XL",Women,Spring,92.23,Modern skirt suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0510,VietWear Gray Shirt,VietWear,Shirt,Wool,Gray,"XL, XS, S",Unisex,All-season,53.09,"A stylish shirt crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0511,NorthWind Brown Jacket,NorthWind,Jacket,Linen,Brown,"L, XL, XS, M",Unisex,Summer,98.03,"Comfortable jacket designed by NorthWind, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0512,SaigonStyle Blue Shorts,SaigonStyle,Shorts,Polyester,Blue,"M, XS, XL, L",Women,Summer,57.1,This blue shorts from SaigonStyle is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0513,MekongBasics Beige T-shirt,MekongBasics,T-shirt,Cotton,Beige,"XL, XS, M, S",Men,All-season,60.58,Modern t-shirt suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0514,SaigonStyle White Hoodie,SaigonStyle,Hoodie,Cotton,White,"L, M, XS, S, XL",Men,All-season,104.64,"Comfortable hoodie designed by SaigonStyle, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0515,LotusFashion White T-shirt,LotusFashion,T-shirt,Linen,White,"XS, M, S, XL, L",Men,Autumn,44.98,"A stylish t-shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0516,LotusFashion Blue Shorts,LotusFashion,Shorts,Cotton,Blue,"XL, S, L, XS",Unisex,Autumn,46.12,This blue shorts from LotusFashion is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0517,NorthWind Beige T-shirt,NorthWind,T-shirt,Denim,Beige,"M, L, S, XS",Unisex,Summer,71.24,"Comfortable t-shirt designed by NorthWind, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0518,MekongBasics White Hoodie,MekongBasics,Hoodie,Linen,White,"S, XS, L, XL",Unisex,Spring,115.79,"A stylish hoodie crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0519,MekongBasics Black Dress,MekongBasics,Dress,Denim,Black,"XS, S, L",Women,Summer,93.71,"A stylish dress crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0520,UrbanLeaf Gray Shorts,UrbanLeaf,Shorts,Denim,Gray,"XL, XS, L, M",Men,Autumn,52.43,"A stylish shorts crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0521,LotusFashion Gray Jacket,LotusFashion,Jacket,Cotton Blend,Gray,"XS, L, M",Women,Summer,90.72,This gray jacket from LotusFashion is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0522,UrbanLeaf Gray Shirt,UrbanLeaf,Shirt,Linen,Gray,"L, XS, S, XL",Men,All-season,48.13,Modern shirt suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0523,VietWear Green Shirt,VietWear,Shirt,Wool,Green,"XL, M, S, XS, L",Women,Spring,106.86,Modern shirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0524,MekongBasics Black Hoodie,MekongBasics,Hoodie,Denim,Black,"S, L, M",Unisex,Spring,119.38,This black hoodie from MekongBasics is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0525,MekongBasics Red Jeans,MekongBasics,Jeans,Cotton Blend,Red,"S, XS, XL",Unisex,Winter,110.0,This red jeans from MekongBasics is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0526,UrbanLeaf Black Dress,UrbanLeaf,Dress,Polyester,Black,"XS, XL, S, L, M",Unisex,Autumn,12.56,Modern dress suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0527,VietWear Gray Dress,VietWear,Dress,Denim,Gray,"XS, M, S",Unisex,Autumn,99.07,This gray dress from VietWear is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0528,UrbanLeaf Red T-shirt,UrbanLeaf,T-shirt,Polyester,Red,"XS, L, S, XL",Unisex,Summer,25.25,"Comfortable t-shirt designed by UrbanLeaf, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0529,SaigonStyle White Shirt,SaigonStyle,Shirt,Denim,White,"M, XS, S, L, XL",Women,Summer,18.02,This white shirt from SaigonStyle is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0530,VietWear Gray Skirt,VietWear,Skirt,Denim,Gray,"L, S, XS, XL",Unisex,Spring,99.49,"A stylish skirt crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0531,SaigonStyle Gray Sweater,SaigonStyle,Sweater,Cotton Blend,Gray,"L, M, S",Unisex,Winter,99.64,"A stylish sweater crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0532,UrbanLeaf Gray Dress,UrbanLeaf,Dress,Linen,Gray,"M, XS, XL",Women,Autumn,41.26,"A stylish dress crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0533,UrbanLeaf White Jeans,UrbanLeaf,Jeans,Wool,White,"L, XS, M, S",Men,Spring,105.88,"Comfortable jeans designed by UrbanLeaf, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0534,UrbanLeaf Gray Skirt,UrbanLeaf,Skirt,Cotton,Gray,"M, S, XS",Unisex,Winter,90.92,"A stylish skirt crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0535,SaigonStyle Blue Jacket,SaigonStyle,Jacket,Polyester,Blue,"M, XS, XL, S, L",Unisex,All-season,27.09,This blue jacket from SaigonStyle is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0536,MekongBasics Red Skirt,MekongBasics,Skirt,Wool,Red,"L, XS, XL",Women,All-season,65.3,Modern skirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0537,MekongBasics Gray Dress,MekongBasics,Dress,Denim,Gray,"XS, L, XL, M, S",Men,All-season,43.03,Modern dress suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0538,NorthWind Green Jacket,NorthWind,Jacket,Wool,Green,"S, M, L, XS, XL",Unisex,Autumn,26.92,This green jacket from NorthWind is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0539,MekongBasics Beige Hoodie,MekongBasics,Hoodie,Denim,Beige,"L, XS, M",Men,Winter,79.82,Modern hoodie suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0540,LotusFashion Blue Shorts,LotusFashion,Shorts,Denim,Blue,"L, M, XS, S, XL",Women,Summer,16.75,"A stylish shorts crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0541,NorthWind Green Jacket,NorthWind,Jacket,Linen,Green,"XS, XL, M, L",Men,All-season,76.19,"A stylish jacket crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0542,UrbanLeaf Gray Hoodie,UrbanLeaf,Hoodie,Wool,Gray,"M, XS, S, L",Unisex,Autumn,71.53,"Comfortable hoodie designed by UrbanLeaf, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0543,UrbanLeaf Brown T-shirt,UrbanLeaf,T-shirt,Polyester,Brown,"M, L, XS, S",Unisex,All-season,117.78,"Comfortable t-shirt designed by UrbanLeaf, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0544,VietWear Gray Jeans,VietWear,Jeans,Wool,Gray,"XS, S, M, L",Women,Winter,61.17,"A stylish jeans crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0545,LotusFashion Red Hoodie,LotusFashion,Hoodie,Cotton,Red,"L, XL, M",Women,Autumn,26.41,"A stylish hoodie crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0546,NorthWind Beige Jacket,NorthWind,Jacket,Polyester,Beige,"S, L, XL, XS",Unisex,Autumn,24.52,This beige jacket from NorthWind is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0547,VietWear Brown Dress,VietWear,Dress,Cotton,Brown,"S, L, XL, M",Unisex,Autumn,101.07,"A stylish dress crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0548,VietWear Red Skirt,VietWear,Skirt,Wool,Red,"XL, XS, S",Unisex,Summer,68.07,This red skirt from VietWear is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0549,UrbanLeaf Gray Shorts,UrbanLeaf,Shorts,Cotton Blend,Gray,"XL, L, M, S, XS",Women,Summer,107.32,Modern shorts suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0550,UrbanLeaf Blue Hoodie,UrbanLeaf,Hoodie,Polyester,Blue,"M, L, S, XS",Women,Spring,81.08,This blue hoodie from UrbanLeaf is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0551,LotusFashion Black Hoodie,LotusFashion,Hoodie,Denim,Black,"S, XS, L, XL, M",Men,Winter,22.49,"Comfortable hoodie designed by LotusFashion, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0552,NorthWind Brown T-shirt,NorthWind,T-shirt,Cotton,Brown,"XL, M, L, S, XS",Men,Winter,109.83,"Comfortable t-shirt designed by NorthWind, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0553,NorthWind Green Shorts,NorthWind,Shorts,Polyester,Green,"XS, XL, M",Unisex,Autumn,96.71,This green shorts from NorthWind is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0554,SaigonStyle Red Jeans,SaigonStyle,Jeans,Cotton,Red,"XS, L, XL, S",Unisex,Summer,71.94,"A stylish jeans crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0555,SaigonStyle Gray Jeans,SaigonStyle,Jeans,Cotton,Gray,"M, XS, S, XL, L",Men,Spring,36.14,Modern jeans suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0556,SaigonStyle Blue Jacket,SaigonStyle,Jacket,Cotton Blend,Blue,"L, XS, XL",Women,Summer,115.98,This blue jacket from SaigonStyle is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0557,MekongBasics White Skirt,MekongBasics,Skirt,Linen,White,"XL, M, L, S, XS",Unisex,Winter,119.44,Modern skirt suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0558,SaigonStyle Beige Dress,SaigonStyle,Dress,Cotton,Beige,"XL, L, S",Women,Winter,14.33,This beige dress from SaigonStyle is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0559,VietWear Red Jacket,VietWear,Jacket,Cotton,Red,"M, XL, S",Unisex,Summer,94.12,"A stylish jacket crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0560,LotusFashion Beige Shorts,LotusFashion,Shorts,Cotton,Beige,"M, L, XL",Unisex,Summer,38.93,This beige shorts from LotusFashion is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0561,LotusFashion Red Shirt,LotusFashion,Shirt,Linen,Red,"XS, XL, L, M",Men,Summer,101.4,This red shirt from LotusFashion is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0562,MekongBasics Gray T-shirt,MekongBasics,T-shirt,Linen,Gray,"L, XL, M",Unisex,Autumn,63.6,Modern t-shirt suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0563,LotusFashion Red Sweater,LotusFashion,Sweater,Polyester,Red,"L, XS, S, XL",Women,Summer,29.46,"A stylish sweater crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0564,NorthWind Green Jeans,NorthWind,Jeans,Cotton,Green,"S, L, XL",Unisex,Summer,30.99,"Comfortable jeans designed by NorthWind, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0565,SaigonStyle Black Dress,SaigonStyle,Dress,Cotton,Black,"L, XL, M, XS, S",Unisex,Autumn,54.41,"Comfortable dress designed by SaigonStyle, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0566,SaigonStyle White Shorts,SaigonStyle,Shorts,Cotton Blend,White,"XS, L, XL, S",Women,Autumn,53.56,This white shorts from SaigonStyle is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0567,SaigonStyle Green Shorts,SaigonStyle,Shorts,Cotton Blend,Green,"S, XL, M",Women,Spring,16.97,"A stylish shorts crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0568,UrbanLeaf Green Jacket,UrbanLeaf,Jacket,Cotton,Green,"S, XL, XS, L, M",Women,Summer,94.32,This green jacket from UrbanLeaf is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0569,SaigonStyle Red Jeans,SaigonStyle,Jeans,Denim,Red,"XS, XL, M",Unisex,Autumn,82.81,"Comfortable jeans designed by SaigonStyle, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0570,MekongBasics Beige Sweater,MekongBasics,Sweater,Wool,Beige,"L, S, XS, XL",Men,Winter,72.5,Modern sweater suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0571,NorthWind White Hoodie,NorthWind,Hoodie,Wool,White,"L, XS, XL, M, S",Men,Autumn,15.47,Modern hoodie suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0572,UrbanLeaf White Jacket,UrbanLeaf,Jacket,Polyester,White,"XL, L, M, S",Men,Summer,49.6,"A stylish jacket crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0573,SaigonStyle Green Jeans,SaigonStyle,Jeans,Cotton,Green,"M, XS, S, XL, L",Men,Winter,17.36,"A stylish jeans crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0574,MekongBasics White Shorts,MekongBasics,Shorts,Linen,White,"L, XS, XL",Men,Summer,24.28,This white shorts from MekongBasics is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0575,LotusFashion Black Shorts,LotusFashion,Shorts,Cotton,Black,"S, L, XL, M",Men,Summer,104.55,This black shorts from LotusFashion is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0576,MekongBasics Black T-shirt,MekongBasics,T-shirt,Linen,Black,"S, XS, M",Women,Spring,70.58,"A stylish t-shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0577,NorthWind Green Shirt,NorthWind,Shirt,Wool,Green,"XS, S, XL, L, M",Men,All-season,89.38,Modern shirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0578,MekongBasics Green Shorts,MekongBasics,Shorts,Wool,Green,"XS, M, L, S",Women,Autumn,14.04,This green shorts from MekongBasics is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0579,LotusFashion Brown Hoodie,LotusFashion,Hoodie,Denim,Brown,"L, XL, M, S",Women,Winter,24.78,Modern hoodie suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0580,MekongBasics White Hoodie,MekongBasics,Hoodie,Linen,White,"L, XL, XS, M",Men,Spring,10.48,This white hoodie from MekongBasics is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0581,VietWear Gray Skirt,VietWear,Skirt,Linen,Gray,"M, XS, S",Unisex,Summer,52.6,This gray skirt from VietWear is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0582,LotusFashion Beige Skirt,LotusFashion,Skirt,Cotton,Beige,"L, M, S, XL",Unisex,Summer,74.62,"Comfortable skirt designed by LotusFashion, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0583,NorthWind Brown Shirt,NorthWind,Shirt,Denim,Brown,"M, S, XL",Unisex,Spring,82.41,This brown shirt from NorthWind is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0584,NorthWind Blue Jacket,NorthWind,Jacket,Denim,Blue,"XS, S, XL, L, M",Women,Winter,102.42,This blue jacket from NorthWind is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0585,VietWear Brown Jacket,VietWear,Jacket,Denim,Brown,"XL, M, L",Men,All-season,21.66,This brown jacket from VietWear is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0586,VietWear Gray Skirt,VietWear,Skirt,Polyester,Gray,"S, L, XL, XS, M",Men,Winter,58.12,This gray skirt from VietWear is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0587,LotusFashion Green Jacket,LotusFashion,Jacket,Polyester,Green,"XS, L, XL",Unisex,Winter,98.7,Modern jacket suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0588,UrbanLeaf Gray Shirt,UrbanLeaf,Shirt,Denim,Gray,"L, M, XL, XS",Women,Summer,56.27,This gray shirt from UrbanLeaf is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0589,SaigonStyle Gray Shorts,SaigonStyle,Shorts,Polyester,Gray,"XL, M, S, XS",Women,Spring,91.09,This gray shorts from SaigonStyle is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0590,MekongBasics Black T-shirt,MekongBasics,T-shirt,Cotton Blend,Black,"M, S, XS",Men,Winter,70.73,"A stylish t-shirt crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0591,NorthWind Green Shirt,NorthWind,Shirt,Cotton,Green,"M, XS, XL, L",Unisex,Winter,41.05,"A stylish shirt crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0592,MekongBasics Gray Jeans,MekongBasics,Jeans,Cotton,Gray,"XL, S, M",Unisex,All-season,13.86,Modern jeans suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0593,LotusFashion Beige Jacket,LotusFashion,Jacket,Cotton,Beige,"S, XL, L, XS",Women,Spring,23.87,Modern jacket suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0594,NorthWind Red Shorts,NorthWind,Shorts,Wool,Red,"L, XS, M, XL",Men,Summer,67.72,Modern shorts suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0595,SaigonStyle Brown Sweater,SaigonStyle,Sweater,Denim,Brown,"L, XS, S, M, XL",Unisex,Autumn,33.13,This brown sweater from SaigonStyle is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0596,MekongBasics Brown Jacket,MekongBasics,Jacket,Cotton,Brown,"M, L, XL, XS, S",Women,All-season,85.55,"A stylish jacket crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0597,NorthWind White Skirt,NorthWind,Skirt,Polyester,White,"S, M, L",Men,Winter,30.5,"Comfortable skirt designed by NorthWind, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0598,NorthWind Blue T-shirt,NorthWind,T-shirt,Cotton Blend,Blue,"XS, S, XL, M",Unisex,Spring,78.67,"Comfortable t-shirt designed by NorthWind, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0599,LotusFashion Brown Dress,LotusFashion,Dress,Wool,Brown,"M, XL, XS, L, S",Unisex,All-season,87.2,"A stylish dress crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0600,SaigonStyle Black Shorts,SaigonStyle,Shorts,Cotton,Black,"S, XS, M, XL",Unisex,Autumn,71.67,Modern shorts suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0601,UrbanLeaf Gray Hoodie,UrbanLeaf,Hoodie,Linen,Gray,"L, XL, M",Unisex,All-season,92.64,"Comfortable hoodie designed by UrbanLeaf, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0602,LotusFashion Beige Dress,LotusFashion,Dress,Denim,Beige,"M, XS, S, XL, L",Men,Spring,37.07,This beige dress from LotusFashion is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0603,VietWear Green Hoodie,VietWear,Hoodie,Linen,Green,"L, M, XL",Unisex,Spring,84.03,"A stylish hoodie crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0604,NorthWind Gray Hoodie,NorthWind,Hoodie,Cotton,Gray,"M, S, XL, L",Women,Autumn,11.8,"Comfortable hoodie designed by NorthWind, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0605,SaigonStyle Red Sweater,SaigonStyle,Sweater,Cotton,Red,"S, M, L, XS, XL",Men,Autumn,65.95,Modern sweater suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0606,MekongBasics Red Sweater,MekongBasics,Sweater,Linen,Red,"L, M, XL, XS, S",Women,Spring,12.49,Modern sweater suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0607,UrbanLeaf White Jeans,UrbanLeaf,Jeans,Cotton,White,"M, S, XL, L",Men,All-season,44.48,Modern jeans suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0608,VietWear Beige Shirt,VietWear,Shirt,Polyester,Beige,"S, L, XL, XS, M",Men,Autumn,103.5,This beige shirt from VietWear is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0609,NorthWind White Shorts,NorthWind,Shorts,Denim,White,"XS, XL, S",Unisex,Winter,118.49,"A stylish shorts crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0610,LotusFashion Gray Skirt,LotusFashion,Skirt,Wool,Gray,"M, XL, S, L, XS",Unisex,All-season,35.98,This gray skirt from LotusFashion is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0611,UrbanLeaf Brown Hoodie,UrbanLeaf,Hoodie,Polyester,Brown,"XL, L, M",Unisex,All-season,112.35,Modern hoodie suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0612,SaigonStyle Red Shirt,SaigonStyle,Shirt,Wool,Red,"XS, M, XL",Unisex,All-season,39.04,This red shirt from SaigonStyle is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0613,VietWear Brown Shirt,VietWear,Shirt,Wool,Brown,"L, M, XL, XS",Unisex,Spring,50.0,Modern shirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0614,LotusFashion Red T-shirt,LotusFashion,T-shirt,Polyester,Red,"XS, XL, M, S",Unisex,All-season,91.49,Modern t-shirt suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0615,UrbanLeaf Red Jacket,UrbanLeaf,Jacket,Linen,Red,"XS, M, S, L, XL",Men,Spring,57.57,"A stylish jacket crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0616,UrbanLeaf White Dress,UrbanLeaf,Dress,Cotton Blend,White,"S, M, XL, XS, L",Unisex,Summer,13.59,"Comfortable dress designed by UrbanLeaf, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0617,NorthWind Red Dress,NorthWind,Dress,Cotton,Red,"M, S, XS, XL, L",Women,Spring,92.36,"A stylish dress crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0618,SaigonStyle Blue Shorts,SaigonStyle,Shorts,Wool,Blue,"L, S, XS, XL, M",Women,Spring,21.85,"A stylish shorts crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0619,LotusFashion Gray Shirt,LotusFashion,Shirt,Cotton,Gray,"S, XL, L, M",Unisex,Winter,115.5,"Comfortable shirt designed by LotusFashion, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0620,VietWear Blue T-shirt,VietWear,T-shirt,Linen,Blue,"L, XS, M",Men,Summer,79.78,"Comfortable t-shirt designed by VietWear, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0621,NorthWind Black Shirt,NorthWind,Shirt,Cotton,Black,"XS, XL, S, M",Men,Spring,27.7,"A stylish shirt crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0622,SaigonStyle Beige Dress,SaigonStyle,Dress,Cotton,Beige,"L, XS, M",Women,Winter,101.0,This beige dress from SaigonStyle is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0623,UrbanLeaf Beige Shorts,UrbanLeaf,Shorts,Cotton,Beige,"XL, M, L, S, XS",Unisex,Spring,98.2,This beige shorts from UrbanLeaf is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0624,UrbanLeaf Beige Shirt,UrbanLeaf,Shirt,Linen,Beige,"XS, S, L, M",Unisex,All-season,113.2,"A stylish shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0625,MekongBasics Blue Hoodie,MekongBasics,Hoodie,Cotton Blend,Blue,"S, XS, XL, M, L",Women,Summer,102.93,"Comfortable hoodie designed by MekongBasics, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0626,NorthWind Beige Jeans,NorthWind,Jeans,Linen,Beige,"XS, XL, S",Men,Spring,78.97,"A stylish jeans crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0627,MekongBasics Blue Skirt,MekongBasics,Skirt,Cotton,Blue,"S, M, XS, XL, L",Men,All-season,64.45,This blue skirt from MekongBasics is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
